"cust","cds","sales","date"
12024,1,18.49,1998-01-02
12024,2,25.98,1998-01-23
12037,1,19.99,1997-02-13
12061,2,32.72,1997-02-13
12078,1,49.99,1997-02-13
12083,3,45.11,1997-03-24
12083,2,25.34,1997-06-17
12089,2,30.73,1997-02-13
12089,2,37.54,1997-04-08
12089,2,24.54,1997-06-01
12089,1,20.99,1997-10-07
12089,1,9.33,1998-03-25
12089,1,59.47,1998-06-14
12095,6,77.42,1997-02-13
12108,7,88.8,1997-02-13
12108,4,54.88,1997-02-17
12108,2,27.13,1997-02-18
12108,2,27.93,1997-02-19
12108,3,38.7,1997-02-22
12108,2,14.84,1998-03-27
12108,2,21.98,1998-03-30
12108,2,21.66,1998-04-04
12108,1,9.99,1998-05-07
12108,1,35.99,1998-05-15
12108,1,15.99,1998-05-19
12108,1,13.49,1998-05-22
12108,5,59.95,1998-05-28
12108,5,56.95,1998-05-28
12108,1,4.49,1998-06-01
12108,1,15.49,1998-06-03
12108,1,12.99,1998-06-24
12112,1,12.97,1997-02-13
12112,2,20.98,1998-03-28
12123,1,11.77,1997-02-13
12123,1,9.97,1997-02-18
12123,1,11.49,1998-01-08
12124,1,15.96,1997-02-13
12125,3,46.52,1997-02-13
12125,3,59.97,1997-03-04
12143,1,12.97,1997-02-13
12161,1,12.49,1997-02-13
12161,1,14.96,1997-02-27
12161,1,14.96,1997-02-28
12161,1,13.97,1997-03-27
12162,2,28.74,1997-02-13
12179,1,12.49,1997-02-13
12191,11,144.68,1997-03-06
12191,2,26.14,1997-03-07
12191,5,84.04,1997-03-30
12191,6,82.45,1997-05-13
12191,6,80.44,1997-10-08
12191,5,64.45,1997-11-23
12191,5,66.45,1998-01-06
12195,4,59.28,1997-02-13
12212,1,10.97,1997-02-13
12233,1,5.78,1997-02-13
12248,2,27.94,1997-02-13
12248,2,32.26,1997-04-16
12252,1,13.97,1997-02-13
12270,1,13.97,1997-02-13
12270,2,28.98,1998-03-05
12270,3,37.47,1998-06-13
12272,4,50.67,1997-02-13
12272,3,43.73,1997-02-17
12272,2,28.74,1997-08-18
12272,1,28.18,1997-08-31
12272,2,18.98,1997-10-13
12272,2,50.48,1998-02-08
12272,5,65.45,1998-03-07
12272,1,9.49,1998-03-09
12272,1,16.99,1998-03-19
12272,4,37.96,1998-03-31
12272,2,30.98,1998-04-15
12272,3,46.47,1998-05-14
12272,1,9.49,1998-06-04
12272,5,61.45,1998-06-14
12283,1,11.99,1997-02-13
12283,1,10.77,1997-02-13
12303,2,26.73,1997-02-14
12303,3,38.97,1997-09-13
12305,1,14.37,1997-02-14
12310,1,14.37,1997-02-14
12310,3,42.97,1997-09-14
12310,3,41.97,1997-09-30
12310,1,13.99,1997-10-18
12310,1,22.49,1997-10-26
12310,1,15.49,1997-11-30
12310,3,40.56,1998-01-18
12310,1,15.49,1998-05-12
12310,2,42.98,1998-05-16
12311,2,42.36,1997-02-14
12311,1,15.36,1997-03-11
12311,1,18.49,1997-12-15
12322,1,14.37,1997-02-14
12322,2,28.93,1997-08-02
12322,2,25.98,1997-09-24
12322,2,25.98,1998-01-02
12322,4,51.03,1998-06-04
12324,5,62.87,1997-02-14
12324,2,21.74,1997-02-20
12325,2,64.74,1997-02-26
12327,2,21.95,1997-02-14
12345,1,15.36,1997-02-14
12349,1,63.37,1997-02-14
12349,4,49.28,1997-02-15
12349,1,24.37,1997-02-22
12354,1,15.36,1997-02-16
12354,1,11.97,1997-02-21
12354,1,10.77,1997-03-14
12354,1,14.37,1997-03-14
12354,1,33.37,1997-08-16
12354,2,25.98,1997-10-03
12354,1,9.49,1997-11-13
12354,1,18.49,1998-01-09
12354,3,27.47,1998-01-29
12354,2,24.98,1998-04-29
12357,1,11.77,1997-02-14
12357,1,11.77,1997-02-25
12357,1,15.49,1997-12-21
12357,2,20.98,1998-06-09
12366,1,0,1997-02-14
12380,2,23.94,1997-02-18
12393,1,15.96,1997-02-14
12410,2,41.54,1997-02-14
12425,4,52.87,1997-02-16
12432,2,24.74,1997-02-14
12432,2,24.74,1997-02-18
12439,4,43.25,1997-02-14
12439,1,14.99,1997-02-14
12439,3,44.93,1997-02-24
12439,1,14.99,1997-03-21
12439,2,23.14,1997-03-31
12439,1,12.7,1997-04-20
12439,1,19.99,1997-04-24
12439,3,51.89,1997-05-07
12439,1,14.99,1997-05-30
12439,1,13.99,1997-10-07
12442,2,25.94,1997-02-14
12455,1,9.98,1997-02-14
12455,4,35.51,1997-03-18
12455,4,43.92,1997-03-27
12455,6,62.26,1997-05-20
12455,3,29.94,1997-06-27
12455,4,42.7,1997-07-24
12455,4,32.69,1997-08-20
12455,5,47.95,1997-10-01
12455,1,9.99,1997-12-02
12455,3,25.97,1997-12-09
12455,4,47.96,1998-01-19
12455,2,25.48,1998-01-20
12455,5,60.34,1998-02-26
12455,3,33.54,1998-03-18
12455,1,13.99,1998-03-19
12455,3,39.25,1998-05-20
12455,4,47.35,1998-06-10
12463,1,14.99,1997-02-14
12476,2,28.27,1997-02-14
12476,1,15.96,1997-02-22
12476,3,44.43,1997-04-26
12476,2,29.33,1997-06-01
12476,3,42.69,1997-06-08
12476,4,42.11,1997-08-21
12476,3,39.47,1997-09-09
12476,2,27.98,1997-10-07
12476,1,28.49,1997-10-10
12476,3,44.47,1997-10-16
12476,3,45.47,1997-10-23
12476,3,41.47,1997-10-27
12476,3,40.97,1997-10-31
12476,2,30.48,1997-11-10
12476,3,38.47,1997-11-17
12476,1,11.49,1997-11-18
12476,3,39.47,1997-11-27
12476,2,26.48,1997-11-27
12476,3,49.47,1997-12-07
12476,1,14.99,1997-12-07
12476,2,25.98,1997-12-10
12476,3,30.47,1998-01-01
12476,3,41.97,1998-01-04
12476,3,32.97,1998-01-11
12476,3,41.47,1998-01-17
12476,2,44.21,1998-02-02
12476,2,26.37,1998-02-02
12476,1,15.49,1998-02-03
12476,2,26.48,1998-02-05
12476,2,22.98,1998-02-14
12476,3,43.97,1998-02-28
12476,3,46.47,1998-02-28
12476,2,33.48,1998-02-28
12476,3,39.47,1998-03-01
12476,3,39.97,1998-03-02
12476,1,11.49,1998-03-09
12476,2,29.98,1998-03-24
12476,2,27.37,1998-04-16
12476,1,22.92,1998-04-24
12476,2,26.48,1998-04-24
12476,2,27.37,1998-04-26
12476,2,20.98,1998-05-03
12476,3,38,1998-05-07
12476,3,45.47,1998-05-18
12476,3,38.07,1998-05-26
12476,1,12.58,1998-06-06
12476,3,43.36,1998-06-26
12485,1,14.96,1997-02-14
12499,1,34.97,1997-02-14
12520,3,26.57,1997-02-14
12533,5,58.05,1997-02-14
12533,3,46.29,1997-02-16
12545,3,67.51,1997-02-15
12547,1,14.37,1997-02-16
12547,1,12.77,1997-04-08
12547,1,15.36,1997-04-29
12547,1,5.79,1997-08-28
12547,2,26.48,1997-10-21
12547,1,12.49,1997-11-28
12547,2,25.48,1998-02-21
12565,2,25.74,1997-02-15
12582,2,24.73,1997-02-15
12582,3,51.97,1997-10-30
12595,5,66.85,1997-02-15
12595,4,56.96,1997-11-06
12595,3,35.47,1998-03-05
12609,3,35.31,1997-02-15
12622,1,49.99,1997-02-15
12638,1,11.77,1997-02-15
12638,2,28.56,1998-02-22
12650,7,101.11,1997-02-15
12658,2,28.98,1997-02-15
12658,1,13.97,1997-03-30
12673,1,14.37,1997-02-15
12687,1,14.37,1997-02-15
12693,4,59.06,1997-02-15
12693,4,56.28,1997-03-13
12693,3,40.47,1998-05-28
12700,6,86.52,1997-02-16
12702,1,12.49,1997-02-19
12702,2,28.74,1997-02-19
12713,1,20.99,1997-02-15
12713,1,11.49,1997-10-14
12733,2,29.73,1997-02-15
12739,2,15.56,1997-03-05
12752,1,3.99,1997-02-15
12769,1,12.97,1997-02-15
12784,3,37.51,1997-02-15
12798,1,12.49,1997-02-15
12798,2,32.98,1998-06-02
12798,5,69.95,1998-06-11
12798,2,27.98,1998-06-19
12804,2,31.52,1997-02-15
12804,2,26.93,1997-06-29
12804,3,40.7,1997-07-26
12804,2,28.73,1997-08-31
12804,2,26.98,1997-11-04
12804,2,30.98,1998-03-04
12804,3,32.97,1998-05-29
12815,1,11.77,1997-02-15
12833,1,15.76,1997-02-15
12845,2,29.33,1997-02-16
12845,1,15.36,1997-02-24
12845,3,43.3,1997-03-26
12845,2,28.93,1997-03-29
12845,2,37.73,1997-04-03
12845,3,40.71,1997-04-20
12845,2,25.74,1997-07-10
12845,3,54.52,1997-07-19
12845,3,54.9,1997-07-27
12845,3,38.97,1997-10-19
12845,5,75.95,1998-02-22
12845,5,98.6,1998-03-01
12845,11,109.89,1998-04-04
12845,1,65.99,1998-04-08
12849,1,14.37,1997-02-16
12853,2,30.72,1997-02-17
12853,1,6.79,1997-02-18
12861,3,34.31,1997-02-16
12861,1,11.77,1997-02-22
12868,1,24.9,1997-02-16
12882,1,15.96,1997-02-16
12882,6,81.94,1998-01-02
12882,6,82.81,1998-05-09
12882,1,16.49,1998-05-10
12882,1,27.99,1998-05-22
12884,4,62.65,1997-02-16
12884,2,36.33,1997-04-06
12884,3,46.28,1997-05-19
12900,1,12.77,1997-02-16
12924,2,47.98,1997-02-16
12924,1,13.49,1998-03-08
12929,2,23.54,1997-02-25
12929,2,31.13,1997-05-09
12934,1,12.49,1997-02-16
12934,1,12.97,1997-02-22
12934,1,14.9,1997-03-25
12934,1,12.49,1997-04-25
12934,1,19.55,1997-05-10
12934,1,12.25,1997-05-24
12934,2,18.52,1997-05-31
12934,1,12.25,1997-06-07
12934,1,21,1997-06-18
12934,1,12.25,1997-06-24
12934,1,16.65,1997-07-08
12934,1,12.49,1997-09-20
12934,2,33.98,1997-10-19
12934,1,9.99,1997-11-23
12934,1,9.49,1997-12-17
12934,3,44.97,1998-02-14
12934,1,21.49,1998-03-22
12934,1,12.58,1998-04-11
12934,4,46.47,1998-04-18
12934,3,37.97,1998-05-23
12934,1,20.99,1998-05-30
12934,1,6.49,1998-06-16
12940,1,32.37,1997-02-16
12952,3,39.91,1997-02-16
12952,2,39.74,1997-02-25
12953,3,46.49,1997-02-16
12953,2,31.98,1997-02-22
12953,2,30.95,1997-03-11
12953,4,41.56,1997-03-23
12953,2,36.22,1997-07-25
12953,1,13.72,1997-09-03
12953,1,5.79,1997-09-05
12953,1,11.49,1997-09-29
12953,2,24.98,1997-09-30
12953,1,12.49,1997-11-22
12953,2,24.98,1998-01-02
12953,1,21.49,1998-01-27
12953,3,36.47,1998-03-18
12953,2,34.51,1998-04-20
12953,1,19.49,1998-04-21
12957,4,51.67,1997-02-16
12962,1,15.36,1997-02-16
12962,1,12.77,1997-03-13
12973,2,39.35,1997-02-16
12973,10,122.9,1998-05-23
12981,2,30.72,1997-02-16
12981,2,29.33,1997-04-12
12989,2,28.76,1997-02-16
13004,1,11.77,1997-02-16
13023,3,39.91,1997-02-16
13023,5,66.04,1997-04-16
13023,5,47.1,1997-05-29
13023,2,28.34,1997-07-30
13023,3,41.47,1997-10-14
13023,3,39.47,1997-11-08
13028,3,36.31,1997-02-16
13041,1,17.97,1997-02-16
13052,1,13.97,1997-02-16
13052,3,41.97,1998-01-20
13052,1,11.49,1998-04-15
13052,4,64.35,1998-05-04
13052,3,33.95,1998-06-10
13068,1,11.99,1997-02-16
13068,1,9.77,1997-02-16
13083,1,10.77,1997-02-16
13085,3,32.92,1997-02-16
13085,10,84.96,1997-04-15
13085,7,77.01,1997-05-14
13085,7,72.2,1997-05-27
13093,4,104.72,1997-02-16
13093,3,51.73,1997-03-08
13093,4,66.96,1997-10-05
13093,6,79.44,1998-01-08
13093,4,48.94,1998-02-28
13093,3,93.97,1998-03-16
13093,5,59.45,1998-03-25
13093,6,91.92,1998-06-10
13098,1,11.77,1997-02-16
13103,1,14.79,1997-02-16
13103,1,13.77,1997-07-05
13108,2,34.6,1997-02-24
13108,1,17.3,1997-03-12
13122,2,46.36,1997-02-16
13122,2,26.66,1997-02-22
13122,3,52.9,1997-04-06
13122,1,25.77,1997-05-05
13122,10,158.44,1997-06-15
13122,1,59.99,1997-07-20
13122,2,119.98,1997-08-10
13123,1,15.36,1997-02-16
13128,1,11.77,1997-02-16
13128,1,11.97,1997-05-03
13128,1,13.97,1997-07-16
13128,2,27.98,1997-12-28
13128,1,13.99,1998-01-26
13128,1,14.49,1998-04-09
13141,2,33.4,1997-02-17
13142,2,23.94,1997-02-17
13142,1,8.78,1997-03-09
13150,1,13.97,1997-02-17
13150,1,14.96,1997-02-22
13158,2,40.09,1997-02-17
13168,1,22.77,1997-02-17
13168,1,11.77,1997-03-20
13168,1,14.79,1997-03-20
13168,3,47.13,1997-05-05
13168,1,14.37,1997-05-11
13168,1,13.99,1997-10-26
13168,1,11.49,1997-11-25
13168,1,13.99,1998-03-14
13177,1,11.77,1997-02-26
13177,1,14.79,1997-03-17
13177,1,11.49,1998-01-24
13182,2,29.98,1997-02-17
13182,3,43.7,1997-05-04
13182,2,28.34,1997-06-28
13182,4,54.96,1997-10-27
13182,2,31.48,1998-02-14
13188,2,26.56,1997-02-17
13202,1,13.97,1997-02-17
13220,4,89.74,1997-02-17
13224,1,16.7,1997-02-17
13224,4,61.67,1997-02-19
13224,3,46.17,1997-03-06
13234,1,18.99,1997-02-17
13234,1,18.99,1997-04-09
13242,2,28.47,1997-02-17
13242,2,29.73,1997-06-08
13243,1,13.97,1997-02-17
13243,1,16.49,1997-10-13
13257,1,14.79,1997-02-17
13280,1,11.77,1997-03-07
13280,2,27.94,1997-07-31
13284,1,11.77,1997-02-17
13304,9,140.93,1997-02-18
13314,3,52.97,1997-02-18
13314,2,26.73,1997-05-26
13314,2,41.74,1997-07-19
13322,1,15.96,1997-02-17
13330,3,58.95,1997-02-17
13330,1,17.76,1997-02-23
13330,1,17.76,1997-02-24
13330,1,14.37,1997-02-27
13339,1,15.36,1997-02-17
13339,1,14.96,1997-03-27
13339,1,12.97,1997-04-16
13343,3,44.69,1997-02-17
13350,1,26.99,1997-02-17
13350,1,11.77,1997-02-21
13350,1,16.36,1997-03-18
13350,1,14.79,1997-07-01
13357,2,31.72,1997-02-17
13372,1,15.96,1997-02-17
13372,4,50.73,1998-05-31
13375,3,60.97,1997-02-17
13375,1,25.37,1997-04-02
13386,3,49.97,1997-02-17
13386,4,69.96,1997-02-25
13386,6,93.24,1997-04-21
13386,4,86.33,1997-08-08
13386,2,24.98,1997-08-09
13386,2,48.98,1997-10-23
13386,1,19.49,1997-11-09
13386,8,114.92,1997-11-13
13386,6,127.94,1997-11-18
13386,2,26.48,1997-12-09
13386,2,36.98,1998-02-02
13386,2,24.98,1998-03-02
13386,1,11.49,1998-04-26
13386,1,18.49,1998-05-06
13386,1,11.49,1998-05-06
13386,2,78.98,1998-05-27
13386,1,66.99,1998-06-02
13386,3,63.47,1998-06-23
13391,1,14.79,1997-02-17
13403,3,36.11,1997-02-17
13403,2,17.74,1997-03-17
13403,1,10.77,1997-04-15
13403,3,39.7,1997-05-12
13403,2,26.94,1997-05-29
13403,1,10.77,1997-08-19
13403,1,12.99,1997-09-20
13403,1,9.49,1997-10-26
13403,2,35.98,1997-11-09
13403,2,28.98,1997-12-17
13403,3,39.55,1998-02-08
13403,3,35.85,1998-03-05
13403,3,43.47,1998-03-25
13403,3,34.86,1998-04-01
13403,2,24.98,1998-04-08
13403,1,29.99,1998-04-12
13403,3,47.97,1998-04-21
13403,2,24.98,1998-05-09
13403,1,10.49,1998-05-16
13403,1,13.99,1998-05-16
13403,1,10.49,1998-05-17
13403,5,62.95,1998-06-01
13403,1,9.99,1998-06-01
13403,2,23.98,1998-06-19
13408,1,0,1997-02-17
13413,1,15.9,1997-02-17
13413,2,17.54,1997-03-30
13417,6,74.59,1997-02-17
13417,2,28.48,1997-09-16
13417,4,46.46,1998-02-14
13425,1,23.77,1997-02-17
13425,2,28.74,1997-02-27
13425,1,11.77,1997-04-12
13425,2,29.13,1997-06-03
13425,3,44.3,1997-08-30
13425,7,105.93,1997-11-22
13425,6,70.33,1998-05-29
13425,4,52.63,1998-06-20
13427,2,31.53,1997-02-17
13427,1,16.99,1997-10-04
13427,1,12.49,1997-12-16
13435,2,27.13,1997-02-17
13435,1,13.97,1997-08-25
13435,2,27.93,1997-08-26
13435,3,53.97,1997-12-07
13435,1,9.49,1997-12-12
13435,4,54.95,1998-01-19
13435,1,14.49,1998-02-28
13444,4,145.74,1997-02-17
13454,2,28.93,1997-02-20
13458,1,22.99,1997-02-17
13458,3,50.84,1997-03-16
13458,1,23.99,1997-04-13
13458,1,25.32,1997-06-01
13458,2,24.98,1997-09-26
13476,1,16.76,1997-02-18
13480,2,27.94,1997-02-18
13480,3,36.97,1997-09-14
13488,8,106.18,1997-02-18
13489,1,14.96,1997-02-18
13489,1,16.36,1997-06-24
13504,4,44.28,1997-02-18
13504,13,246.51,1997-03-14
13504,8,99.56,1997-04-15
13508,7,126.37,1997-02-18
13526,3,50.97,1997-02-18
13535,1,13.97,1997-02-18
13535,1,14.79,1997-04-30
13535,1,12.72,1998-05-10
13547,2,20.55,1997-02-18
13559,3,41.9,1997-02-18
13567,5,55.07,1997-02-18
13567,2,23.74,1997-03-18
13567,2,29.75,1997-05-12
13567,3,38.97,1997-10-29
13567,2,31.98,1998-06-04
13571,5,62.44,1997-02-18
13571,2,26.73,1997-04-23
13580,2,36.73,1997-02-18
13598,2,32.72,1997-02-18
13614,2,27.28,1997-02-18
13614,1,13.97,1997-03-18
13614,1,14.96,1997-03-24
13614,2,29.58,1997-04-03
13616,2,29.98,1997-02-18
13617,2,19.56,1997-03-17
13629,1,13.97,1997-02-18
13648,2,29.27,1997-02-18
13663,6,86.11,1997-02-18
13679,2,29.98,1997-02-18
13698,1,35.77,1997-02-18
13701,2,26.56,1997-02-18
13701,1,11.97,1997-07-01
13701,2,22.98,1998-06-23
13709,2,24.98,1997-02-18
13709,1,23.49,1997-09-11
13709,1,2.99,1997-10-08
13709,2,22.98,1997-12-07
13709,2,24.98,1998-01-06
13709,2,27.98,1998-06-17
13710,3,36.54,1997-02-18
13710,1,13.97,1997-03-05
13710,3,74.29,1997-05-20
13710,3,34.52,1997-08-03
13710,1,14.96,1997-08-03
13710,1,15.49,1997-12-27
13710,3,39.75,1998-03-21
13710,2,29.36,1998-05-01
13719,1,54.77,1997-02-18
13719,1,11.77,1997-05-26
13719,3,54.5,1997-08-27
13719,2,25.48,1997-11-19
13719,2,21.98,1998-01-26
13726,1,24.99,1997-02-18
13736,3,46.08,1997-02-24
13736,4,56.46,1997-08-14
13736,3,51.62,1997-08-27
13736,5,88.14,1998-04-17
13739,1,11.77,1997-02-18
13751,1,5.78,1997-02-18
13764,1,15.3,1997-02-18
13764,1,15.3,1997-03-22
13771,1,15.36,1997-02-19
13786,1,19.99,1997-02-19
13786,1,13.97,1997-03-08
13786,1,14.96,1997-04-13
13786,2,29.33,1997-07-06
13786,3,24.97,1997-09-11
13786,3,38.97,1997-11-13
13794,2,29.58,1997-02-19
13802,1,11.77,1997-02-19
13802,3,44.11,1997-03-02
13811,1,13.97,1997-02-19
13811,1,12.77,1997-02-20
13811,3,42.31,1997-02-27
13811,1,6.79,1997-03-14
13813,3,42.49,1997-02-24
13829,1,11.77,1997-02-19
13844,1,19.99,1997-02-19
13857,2,29.73,1997-02-19
13857,4,50.46,1997-12-09
13857,4,70.96,1998-01-21
13869,2,26.14,1997-02-19
13883,1,12.79,1997-02-19
13898,1,13.97,1997-02-19
13901,3,33.72,1997-02-19
13901,1,12.99,1997-09-14
13901,1,31.49,1997-09-21
13901,1,11.49,1997-09-22
13901,2,25.48,1997-10-02
13901,2,37.48,1998-01-14
13901,2,48.51,1998-01-28
13901,1,11.02,1998-02-06
13902,1,14.79,1997-02-19
13902,6,71.62,1997-08-04
13902,6,88.44,1998-03-02
13902,4,48.46,1998-06-09
13917,1,20.97,1997-02-19
13924,2,29.48,1997-02-19
13924,1,14.37,1997-02-26
13938,4,50.28,1997-02-19
13938,3,41.47,1997-09-21
13938,1,12.49,1997-12-11
13938,1,22.99,1997-12-11
13938,3,26.75,1998-02-27
13938,1,28.49,1998-06-16
13939,1,31.99,1997-02-19
13939,1,15.36,1997-02-22
13939,1,35.99,1997-05-08
13941,1,13.97,1997-02-19
13941,3,39.97,1997-10-02
13954,1,11.77,1997-02-19
13954,1,14.37,1997-05-15
13954,3,45.1,1997-08-08
13954,2,27.98,1997-11-13
13954,2,27.48,1998-04-27
13954,1,3.49,1998-06-10
13959,3,33.51,1997-02-19
13959,11,152.89,1997-11-02
13959,5,66.95,1998-03-28
13970,5,65.04,1997-02-26
13978,1,15.36,1997-02-19
13978,1,11.49,1997-11-13
13995,1,26,1997-02-19
14006,2,27.73,1997-02-19
14006,1,14.96,1997-05-17
14006,3,40.7,1997-06-20
14006,4,48.68,1997-08-18
14006,3,41.47,1997-11-06
14006,2,22.98,1998-02-10
14006,3,36.47,1998-05-01
14006,1,11.49,1998-05-24
14013,1,14.79,1997-02-19
14021,1,11.77,1997-02-19
14021,1,12.99,1997-09-21
14029,1,37.97,1997-02-19
14045,1,14.37,1997-02-19
14045,1,11.77,1997-07-04
14050,1,14.37,1997-02-19
14056,1,20.99,1997-02-27
14056,1,20.99,1997-03-20
14066,1,13.97,1997-02-20
14069,1,12.49,1997-02-20
14069,4,62.58,1997-03-23
14069,2,29.92,1997-04-03
14069,1,14.37,1997-04-15
14069,7,106.32,1997-04-20
14069,3,42.36,1998-02-05
14088,1,15.96,1997-02-20
14092,1,9.97,1997-02-20
14092,1,11.77,1997-04-27
14092,2,26.14,1997-08-03
14093,2,21.56,1997-02-21
14093,2,21.74,1997-02-28
14111,1,16.7,1997-02-20
14112,3,42.31,1997-02-20
14112,2,19.95,1997-05-02
14112,2,29.92,1997-05-31
14112,2,27.73,1997-06-03
14112,2,28.34,1997-06-28
14112,1,12.97,1997-08-21
14112,2,22.98,1997-10-04
14112,5,61.95,1997-10-11
14112,3,44.97,1997-11-09
14112,5,69.88,1998-01-25
14112,1,9.49,1998-03-17
14112,1,14.99,1998-04-17
14112,4,46.53,1998-06-12
14131,1,15.36,1997-02-20
14148,3,27.71,1997-02-20
14162,2,28.34,1997-02-20
14162,2,27.94,1997-03-29
14168,1,13.97,1997-02-20
14187,1,27.99,1997-02-20
14206,1,14.9,1997-02-20
14206,1,5.78,1997-07-31
14208,7,101.76,1997-02-24
14208,8,121.15,1997-04-03
14208,5,66.44,1997-05-21
14208,4,53.96,1997-10-27
14208,4,96.46,1997-11-21
14208,10,163.9,1998-01-07
14208,1,9.99,1998-01-13
14208,4,53.96,1998-04-03
14211,2,33.8,1997-02-20
14222,4,81.96,1997-02-20
14223,1,15.9,1997-02-20
14223,2,29.92,1997-05-08
14223,3,38.5,1997-05-13
14223,1,9.49,1998-04-15
14243,1,12.99,1997-02-20
14243,1,15.49,1997-11-10
14259,1,10.99,1997-02-20
14269,3,36.11,1997-03-09
14269,3,41.97,1997-11-08
14269,4,58.89,1998-04-17
14269,3,43.97,1998-05-25
14277,4,58.28,1997-02-20
14294,1,11.77,1997-02-20
14313,1,15.76,1997-02-20
14314,7,107.13,1997-02-20
14314,1,18.76,1997-02-22
14314,1,19.99,1997-03-02
14314,5,70.83,1997-08-16
14314,3,35.97,1997-09-20
14314,1,3.49,1998-01-01
14314,4,62.96,1998-03-05
14314,3,54.97,1998-03-23
14314,3,51.36,1998-06-27
14315,2,21.56,1997-02-20
14315,5,42.1,1997-03-27
14315,1,22.49,1997-10-22
14315,2,18.98,1998-03-18
14315,5,37.65,1998-05-30
14331,1,16.99,1997-02-20
14342,2,23.54,1997-02-21
14342,2,20.54,1997-02-23
14342,3,37.51,1997-04-04
14342,1,14.96,1997-04-18
14342,2,29.42,1997-06-02
14342,2,11.56,1997-07-31
14353,1,24.37,1997-02-21
14366,1,12.49,1997-02-21
14379,11,97.63,1997-02-26
14379,1,9.98,1997-03-26
14379,3,25.15,1997-04-03
14382,3,35.31,1997-02-21
14390,3,67.7,1997-02-21
14390,5,93.84,1997-04-15
14401,2,28.34,1997-02-21
14417,3,37.51,1997-02-21
14417,2,25.54,1997-05-10
14417,3,39.47,1997-10-22
14417,1,15.49,1998-06-04
14418,1,11.77,1997-02-21
14438,2,27.94,1997-02-21
14438,1,15.36,1997-04-18
14439,1,15.96,1997-02-21
14441,2,21.74,1997-02-21
14441,2,23.94,1997-04-08
14456,1,14.99,1997-02-21
14474,1,12.49,1997-02-21
14489,1,14.79,1997-02-21
14501,1,35.99,1997-02-21
14502,2,30.32,1997-02-26
14502,2,37.73,1997-04-02
14502,3,36.5,1997-05-08
14502,2,29.33,1997-05-29
14502,1,14.37,1997-08-23
14502,2,35.48,1997-12-30
14502,1,11.88,1998-05-23
14503,1,13.97,1997-02-21
14503,1,29.37,1997-02-27
14519,1,9.97,1997-02-21
14519,1,9.99,1997-03-25
14519,1,15.96,1997-07-13
14519,1,10.77,1997-09-06
14519,1,11.49,1997-11-27
14519,1,27.99,1997-11-30
14519,1,12.99,1997-12-12
14520,1,14.99,1997-02-21
14539,1,11.77,1997-02-21
14548,1,20.78,1997-02-21
14548,1,15.96,1997-03-07
14548,1,8.97,1997-05-30
14554,1,9.98,1997-02-21
14568,1,14.79,1997-02-21
14568,1,15.36,1997-02-26
14568,1,13.97,1997-03-08
14568,1,17.9,1997-03-16
14568,1,14.96,1997-04-09
14568,3,41.31,1997-04-29
14568,1,12.25,1997-05-15
14568,1,15.36,1997-06-03
14568,1,15.36,1997-06-10
14568,1,19.77,1997-06-14
14568,1,13.97,1997-06-24
14568,2,22.15,1997-07-29
14568,1,15.36,1997-09-06
14568,2,26.98,1997-09-14
14568,1,21.49,1997-09-21
14568,1,15.49,1997-11-10
14568,4,62.96,1997-12-08
14568,1,9.49,1998-01-11
14568,1,11.99,1998-02-01
14568,1,15.49,1998-02-05
14568,1,29.99,1998-03-08
14569,3,179.71,1997-02-21
14569,1,151.77,1997-03-19
14569,1,23.99,1997-03-24
14569,3,42.13,1997-04-01
14569,1,151.77,1997-06-19
14569,1,65.99,1997-10-23
14569,4,54.96,1997-12-11
14569,2,25.48,1998-01-18
14569,1,61.99,1998-02-07
14576,1,12.77,1997-02-22
14593,2,29.98,1997-02-22
14614,1,12.49,1997-02-22
14632,1,11.77,1997-02-22
14632,4,44.74,1998-04-29
14632,3,57.47,1998-04-30
14632,4,57.85,1998-05-14
14632,3,41.4,1998-06-08
14647,1,14.37,1997-02-22
14660,1,17.76,1997-02-22
14673,1,15.36,1997-02-22
14673,1,19.95,1997-03-06
14673,1,2.99,1997-09-21
14673,2,28.98,1997-10-10
14673,1,9.49,1997-11-19
14673,2,25.98,1997-12-05
14674,3,41.1,1997-02-22
14688,1,8.97,1997-02-22
14688,2,24.46,1998-03-21
14689,1,11.77,1997-02-24
14689,1,17.3,1997-02-26
14689,1,14.96,1997-07-08
14694,1,9.77,1997-02-22
14694,1,5.98,1997-04-08
14694,1,14.79,1997-08-14
14694,6,91.94,1998-05-11
14698,3,28.52,1997-02-28
14706,1,11.77,1997-02-22
14706,1,11.77,1997-02-22
14709,2,35.94,1997-02-22
14709,3,43.55,1997-04-06
14709,1,14.96,1997-05-18
14709,1,22.77,1997-07-03
14728,7,100.59,1997-02-22
14742,1,12.77,1997-02-22
14742,1,29.99,1997-03-10
14742,1,9.98,1997-04-07
14743,1,22.7,1997-02-22
14750,2,32.33,1997-03-02
14750,1,18.36,1997-04-01
14750,1,18.99,1997-11-25
14757,2,18.54,1997-02-22
14764,1,19.77,1997-02-22
14764,1,14.96,1997-03-04
14764,4,50.05,1998-03-02
14764,4,57.74,1998-03-07
14769,2,29.92,1997-02-24
14770,1,13.97,1997-02-22
14770,1,12.25,1997-09-02
14770,1,15.49,1997-11-24
14774,1,49.37,1997-02-22
14774,1,10.77,1997-02-23
14774,1,12.97,1997-02-23
