"cust","date","first"
8899602,2007-10-04,2006-02-04
8899602,2007-10-09,2006-02-04
8899781,2006-01-04,2006-01-04
8899781,2006-01-21,2006-01-04
8899907,2006-01-03,2006-01-03
8899907,2006-03-24,2006-01-03
8901874,2006-01-12,2006-01-12
8901874,2006-01-20,2006-01-12
8901874,2006-01-28,2006-01-12
8901874,2006-02-08,2006-01-12
8901874,2006-02-22,2006-01-12
8901874,2006-03-04,2006-01-12
8901874,2006-03-11,2006-01-12
8901874,2006-03-22,2006-01-12
8901874,2006-04-02,2006-01-12
8901874,2006-04-12,2006-01-12
8901874,2006-04-22,2006-01-12
8901874,2006-05-05,2006-01-12
8901874,2006-05-16,2006-01-12
8901874,2006-05-27,2006-01-12
8901874,2006-06-07,2006-01-12
8901874,2006-06-20,2006-01-12
8901874,2006-07-05,2006-01-12
8901874,2006-07-23,2006-01-12
8901874,2006-08-08,2006-01-12
8901874,2006-08-19,2006-01-12
8901874,2006-09-01,2006-01-12
8901874,2006-09-13,2006-01-12
8901874,2006-09-26,2006-01-12
8901874,2006-10-10,2006-01-12
8901874,2006-10-24,2006-01-12
8901874,2006-11-07,2006-01-12
8901874,2006-11-21,2006-01-12
8901874,2006-12-05,2006-01-12
8901874,2006-12-20,2006-01-12
8901874,2007-01-04,2006-01-12
8901874,2007-01-18,2006-01-12
8901874,2007-02-01,2006-01-12
8901874,2007-02-17,2006-01-12
8901874,2007-03-06,2006-01-12
8901874,2007-03-22,2006-01-12
8901874,2007-04-04,2006-01-12
8901874,2007-04-17,2006-01-12
8901874,2007-05-03,2006-01-12
8901874,2007-05-22,2006-01-12
8901874,2007-06-05,2006-01-12
8901874,2007-06-15,2006-01-12
8901874,2007-07-06,2006-01-12
8901874,2007-07-24,2006-01-12
8901874,2007-08-07,2006-01-12
8901874,2007-08-22,2006-01-12
8901874,2007-09-07,2006-01-12
8901874,2007-09-19,2006-01-12
8901874,2007-10-09,2006-01-12
8901874,2007-10-26,2006-01-12
8901874,2007-11-13,2006-01-12
8901874,2007-11-27,2006-01-12
8901874,2007-12-12,2006-01-12
8901874,2007-12-27,2006-01-12
8902714,2006-03-18,2006-03-18
8902714,2006-03-28,2006-03-18
8902990,2006-01-13,2006-01-13
8903415,2006-01-27,2006-01-27
8903415,2006-04-05,2006-01-27
8903415,2006-08-21,2006-01-27
8903694,2006-01-31,2006-01-31
8905287,2006-03-09,2006-03-09
8905287,2006-06-27,2006-03-09
8905287,2006-07-19,2006-03-09
8905287,2006-09-29,2006-03-09
8905287,2006-11-29,2006-03-09
8905287,2007-01-23,2006-03-09
8905287,2007-02-07,2006-03-09
8905287,2007-04-03,2006-03-09
8905287,2007-07-04,2006-03-09
8905287,2007-08-30,2006-03-09
8905372,2006-02-21,2006-02-21
8905838,2006-03-23,2006-03-23
8906306,2006-03-07,2006-03-07
8907061,2006-01-24,2006-01-24
8907061,2006-04-21,2006-01-24
8907061,2006-04-23,2006-01-24
8907061,2006-05-04,2006-01-24
8907061,2006-05-28,2006-01-24
8907061,2007-09-14,2006-01-24
8907061,2007-12-12,2006-01-24
8907293,2006-03-26,2006-03-26
8907293,2006-05-11,2006-03-26
8907786,2006-02-28,2006-02-28
8907786,2006-04-07,2006-02-28
8907786,2006-05-31,2006-02-28
8907786,2006-07-19,2006-02-28
8907786,2006-11-07,2006-02-28
8907786,2007-01-17,2006-02-28
8907788,2006-01-13,2006-01-13
8907788,2007-06-30,2006-01-13
8907788,2007-07-03,2006-01-13
8908259,2006-02-15,2006-02-15
8908259,2006-03-05,2006-02-15
8908259,2006-03-28,2006-02-15
8908259,2006-05-05,2006-02-15
8908259,2006-06-02,2006-02-15
8908259,2006-09-11,2006-02-15
8908259,2006-11-12,2006-02-15
8908259,2007-02-25,2006-02-15
8908259,2007-09-15,2006-02-15
8908259,2007-11-10,2006-02-15
8908259,2007-12-12,2006-02-15
8908582,2006-01-14,2006-01-14
8908582,2006-01-28,2006-01-14
8908582,2006-03-23,2006-01-14
8908582,2006-04-26,2006-01-14
8908582,2006-05-24,2006-01-14
8908589,2006-02-14,2006-02-14
8908589,2006-03-15,2006-02-14
8908589,2006-04-26,2006-02-14
8908589,2006-05-30,2006-02-14
8908589,2006-07-20,2006-02-14
8908589,2006-09-05,2006-02-14
8908589,2006-10-12,2006-02-14
8908589,2006-11-14,2006-02-14
8908589,2006-12-14,2006-02-14
8908589,2007-01-23,2006-02-14
8908589,2007-01-24,2006-02-14
8908589,2007-03-01,2006-02-14
8908589,2007-04-01,2006-02-14
8908589,2007-04-04,2006-02-14
8908589,2007-05-22,2006-02-14
8908589,2007-07-19,2006-02-14
8908589,2007-08-28,2006-02-14
8908589,2007-10-26,2006-02-14
8908589,2007-12-15,2006-02-14
8908589,2007-12-19,2006-02-14
8908589,2007-12-20,2006-02-14
8908711,2006-01-10,2006-01-10
8908995,2006-02-06,2006-02-06
8908995,2006-03-04,2006-02-06
8908995,2006-03-11,2006-02-06
8908995,2006-03-15,2006-02-06
8908995,2006-03-29,2006-02-06
8908995,2006-04-09,2006-02-06
8908995,2006-04-17,2006-02-06
8908995,2006-05-04,2006-02-06
8908995,2006-05-15,2006-02-06
8908995,2006-06-04,2006-02-06
8908995,2006-06-21,2006-02-06
8908995,2006-07-05,2006-02-06
8908995,2006-11-16,2006-02-06
8908995,2006-11-21,2006-02-06
8908995,2006-11-30,2006-02-06
8908995,2006-12-19,2006-02-06
8908995,2007-01-24,2006-02-06
8908995,2007-03-02,2006-02-06
8908995,2007-03-14,2006-02-06
8909580,2006-01-31,2006-01-31
8909580,2006-03-04,2006-01-31
8909580,2007-10-10,2006-01-31
8909580,2007-11-28,2006-01-31
8909580,2007-12-18,2006-01-31
8910778,2006-01-07,2006-01-07
8910778,2006-02-10,2006-01-07
8910778,2006-03-16,2006-01-07
8910778,2006-04-25,2006-01-07
8910778,2006-05-30,2006-01-07
8910778,2006-06-30,2006-01-07
8910778,2006-09-08,2006-01-07
8910778,2006-10-17,2006-01-07
8910778,2006-12-12,2006-01-07
8910778,2007-01-28,2006-01-07
8910778,2007-03-20,2006-01-07
8910778,2007-05-15,2006-01-07
8910778,2007-07-20,2006-01-07
8910778,2007-09-02,2006-01-07
8910778,2007-10-19,2006-01-07
8910778,2007-11-28,2006-01-07
8910930,2006-02-04,2006-02-04
8911143,2006-01-13,2006-01-13
8911143,2006-01-27,2006-01-13
8911143,2006-04-11,2006-01-13
8911695,2006-01-26,2006-01-26
8911695,2006-02-21,2006-01-26
8911695,2007-06-08,2006-01-26
8911695,2007-06-14,2006-01-26
8911838,2006-01-04,2006-01-04
8911838,2006-04-14,2006-01-04
8912088,2006-01-13,2006-01-13
8912088,2007-01-20,2006-01-13
8912232,2006-02-09,2006-02-09
8912232,2006-03-23,2006-02-09
8912232,2007-04-23,2006-02-09
8912232,2007-05-21,2006-02-09
8912232,2007-06-11,2006-02-09
8912518,2006-03-08,2006-03-08
8912526,2006-01-26,2006-01-26
8912526,2006-03-07,2006-01-26
8912526,2006-10-20,2006-01-26
8912526,2006-12-03,2006-01-26
8913013,2006-01-31,2006-01-31
8913013,2006-05-04,2006-01-31
8913013,2006-08-31,2006-01-31
8913013,2007-01-31,2006-01-31
8913259,2006-01-07,2006-01-07
8913259,2006-03-17,2006-01-07
8913259,2007-09-27,2006-01-07
8913259,2007-10-27,2006-01-07
8913259,2007-11-29,2006-01-07
8913390,2006-01-10,2006-01-10
8913390,2006-01-20,2006-01-10
8913390,2006-02-04,2006-01-10
8913390,2006-02-15,2006-01-10
8913390,2006-10-10,2006-01-10
8913390,2007-03-27,2006-01-10
8913390,2007-05-16,2006-01-10
8913390,2007-08-21,2006-01-10
8913629,2006-02-05,2006-02-05
10000825,2006-02-15,2006-02-15
10002634,2006-02-09,2006-02-09
10006540,2006-03-18,2006-03-18
10011891,2006-02-14,2006-02-14
10014518,2006-01-28,2006-01-28
10014518,2006-02-23,2006-01-28
10014518,2006-04-05,2006-01-28
10014518,2006-05-06,2006-01-28
10014518,2006-06-15,2006-01-28
10014518,2006-07-30,2006-01-28
10014518,2006-11-07,2006-01-28
10014518,2007-02-14,2006-01-28
10015385,2006-02-02,2006-02-02
10015385,2006-03-04,2006-02-02
10015385,2006-03-21,2006-02-02
10015385,2006-04-08,2006-02-02
10019499,2006-01-10,2006-01-10
10019499,2006-01-17,2006-01-10
10019905,2006-01-04,2006-01-04
10022146,2006-03-15,2006-03-15
10022146,2006-04-05,2006-03-15
10022146,2006-08-01,2006-03-15
10022146,2007-08-12,2006-03-15
10022146,2007-09-15,2006-03-15
10025178,2006-01-03,2006-01-03
10026139,2006-01-12,2006-01-12
10026712,2006-03-04,2006-03-04
10026879,2006-02-18,2006-02-18
10026879,2006-02-25,2006-02-18
10026879,2006-03-02,2006-02-18
10026879,2006-03-08,2006-02-18
10026879,2006-03-15,2006-02-18
10026879,2006-03-16,2006-02-18
10026879,2006-03-31,2006-02-18
10026879,2006-04-07,2006-02-18
10026879,2006-04-13,2006-02-18
10026879,2006-04-20,2006-02-18
10026879,2006-04-27,2006-02-18
10026879,2006-05-04,2006-02-18
10026879,2006-05-11,2006-02-18
10026879,2006-05-17,2006-02-18
10026879,2006-05-24,2006-02-18
10026879,2006-05-31,2006-02-18
10026879,2006-06-07,2006-02-18
10026879,2006-06-13,2006-02-18
10026879,2006-06-17,2006-02-18
10026879,2006-06-27,2006-02-18
10026879,2006-07-04,2006-02-18
10026879,2006-07-11,2006-02-18
10026879,2006-07-18,2006-02-18
10026879,2006-07-25,2006-02-18
10026879,2006-08-01,2006-02-18
10026879,2006-08-08,2006-02-18
10026879,2006-08-15,2006-02-18
10026879,2006-09-12,2006-02-18
10026879,2006-09-22,2006-02-18
10026879,2006-09-28,2006-02-18
10026879,2006-10-05,2006-02-18
10026879,2006-10-12,2006-02-18
10026879,2006-10-19,2006-02-18
10026879,2006-10-26,2006-02-18
10026879,2006-11-01,2006-02-18
10026879,2006-11-09,2006-02-18
10026879,2006-11-16,2006-02-18
10026879,2006-11-23,2006-02-18
10026879,2006-11-30,2006-02-18
10026879,2006-12-07,2006-02-18
10026879,2006-12-14,2006-02-18
10026879,2006-12-21,2006-02-18
10026879,2006-12-31,2006-02-18
10026879,2007-01-17,2006-02-18
10026879,2007-01-30,2006-02-18
10026879,2007-02-10,2006-02-18
10026879,2007-02-24,2006-02-18
10026879,2007-03-13,2006-02-18
10026879,2007-03-25,2006-02-18
10027676,2006-02-10,2006-02-10
10027676,2006-03-31,2006-02-10
10031326,2006-02-09,2006-02-09
10031326,2006-08-31,2006-02-09
10031326,2007-06-08,2006-02-09
10036574,2006-02-17,2006-02-17
10037024,2006-01-03,2006-01-03
10037024,2006-02-04,2006-01-03
10037024,2006-03-04,2006-01-03
10037024,2006-04-13,2006-01-03
10037024,2006-05-03,2006-01-03
10037024,2006-06-07,2006-01-03
10037024,2006-07-06,2006-01-03
10037024,2006-09-29,2006-01-03
10037024,2006-11-09,2006-01-03
10037024,2006-12-05,2006-01-03
10037024,2007-03-16,2006-01-03
10037024,2007-09-25,2006-01-03
10038065,2006-01-06,2006-01-06
10150435,2006-03-18,2006-03-18
10150435,2006-03-29,2006-03-18
10150435,2006-05-02,2006-03-18
10150435,2006-06-21,2006-03-18
10150435,2006-07-10,2006-03-18
10150435,2006-08-22,2006-03-18
10150435,2006-08-29,2006-03-18
10150435,2006-09-07,2006-03-18
10150435,2006-09-18,2006-03-18
10150435,2006-09-27,2006-03-18
10150435,2006-10-23,2006-03-18
10150435,2006-11-29,2006-03-18
10150435,2006-12-26,2006-03-18
10150435,2007-01-09,2006-03-18
10150435,2007-01-18,2006-03-18
10150435,2007-02-05,2006-03-18
10150435,2007-02-26,2006-03-18
10150435,2007-03-14,2006-03-18
10150435,2007-04-23,2006-03-18
10150435,2007-05-03,2006-03-18
10150435,2007-05-10,2006-03-18
10150435,2007-05-29,2006-03-18
10150435,2007-06-14,2006-03-18
10150435,2007-06-26,2006-03-18
10150435,2007-07-17,2006-03-18
10150435,2007-08-17,2006-03-18
10150435,2007-09-06,2006-03-18
10150435,2007-10-08,2006-03-18
10150435,2007-10-17,2006-03-18
10150435,2007-11-12,2006-03-18
10150435,2007-12-03,2006-03-18
10153286,2006-02-23,2006-02-23
10153286,2007-06-19,2006-02-23
10153648,2006-01-31,2006-01-31
10153648,2006-04-25,2006-01-31
10157809,2006-03-06,2006-03-06
10157809,2006-04-02,2006-03-06
10157809,2006-04-28,2006-03-06
10157809,2006-06-06,2006-03-06
10157809,2006-07-26,2006-03-06
10157809,2006-09-27,2006-03-06
10157809,2006-11-08,2006-03-06
10157809,2006-12-06,2006-03-06
10157809,2006-12-29,2006-03-06
10157809,2007-01-15,2006-03-06
10157809,2007-02-07,2006-03-06
10157809,2007-03-28,2006-03-06
10157809,2007-04-11,2006-03-06
10157809,2007-05-01,2006-03-06
10157809,2007-05-31,2006-03-06
10157809,2007-06-14,2006-03-06
10157809,2007-06-29,2006-03-06
10157809,2007-08-01,2006-03-06
10157809,2007-09-14,2006-03-06
10157809,2007-12-17,2006-03-06
10161410,2006-02-09,2006-02-09
10161472,2006-03-20,2006-03-20
10161763,2006-03-16,2006-03-16
10161947,2006-03-27,2006-03-27
11000039,2006-02-23,2006-02-23
11000039,2006-04-21,2006-02-23
11000039,2006-05-25,2006-02-23
11000039,2006-06-27,2006-02-23
11000039,2006-07-21,2006-02-23
11000039,2006-08-26,2006-02-23
11000039,2006-11-10,2006-02-23
11000039,2007-01-16,2006-02-23
11000039,2007-03-24,2006-02-23
11000039,2007-06-21,2006-02-23
11000039,2007-08-14,2006-02-23
11000039,2007-11-18,2006-02-23
11000334,2006-01-24,2006-01-24
11000454,2006-02-17,2006-02-17
11000454,2006-04-14,2006-02-17
11000454,2006-05-23,2006-02-17
11000454,2006-10-24,2006-02-17
11000454,2007-03-05,2006-02-17
11000454,2007-06-04,2006-02-17
11000454,2007-10-27,2006-02-17
11000454,2007-10-30,2006-02-17
11000772,2006-03-14,2006-03-14
11000772,2006-05-19,2006-03-14
60005943,2006-03-01,2006-03-01
60005943,2006-04-26,2006-03-01
60005943,2006-05-20,2006-03-01
60005943,2006-06-09,2006-03-01
60005943,2006-06-24,2006-03-01
60005943,2006-07-13,2006-03-01
60005943,2006-08-10,2006-03-01
60005943,2006-09-07,2006-03-01
60005943,2006-10-06,2006-03-01
60005943,2006-10-21,2006-03-01
60005943,2006-11-15,2006-03-01
60005943,2006-12-07,2006-03-01
60005943,2006-12-21,2006-03-01
60005943,2007-01-19,2006-03-01
60005943,2007-02-01,2006-03-01
60005943,2007-02-09,2006-03-01
60005943,2007-03-21,2006-03-01
60005943,2007-04-21,2006-03-01
60005943,2007-05-11,2006-03-01
60005943,2007-05-24,2006-03-01
60005943,2007-06-20,2006-03-01
60005943,2007-08-04,2006-03-01
60005943,2007-08-30,2006-03-01
60005943,2007-10-26,2006-03-01
60005943,2007-11-16,2006-03-01
60005943,2007-12-18,2006-03-01
60007364,2006-01-19,2006-01-19
60007364,2006-03-08,2006-01-19
60007364,2006-05-09,2006-01-19
60007364,2006-08-09,2006-01-19
60007364,2006-11-14,2006-01-19
60007364,2006-12-28,2006-01-19
60007364,2007-03-03,2006-01-19
60007364,2007-05-06,2006-01-19
60007364,2007-08-07,2006-01-19
60007364,2007-11-03,2006-01-19
60007712,2006-02-18,2006-02-18
60007712,2006-02-22,2006-02-18
60007712,2006-02-25,2006-02-18
60007712,2006-03-01,2006-02-18
60007712,2006-03-08,2006-02-18
60007712,2006-03-11,2006-02-18
60007712,2006-03-18,2006-02-18
60007712,2006-03-25,2006-02-18
60007712,2006-04-01,2006-02-18
60007712,2006-04-08,2006-02-18
60007712,2006-04-12,2006-02-18
60007712,2006-04-15,2006-02-18
60007712,2006-04-22,2006-02-18
60007712,2006-04-26,2006-02-18
60007712,2006-04-29,2006-02-18
60007712,2006-05-03,2006-02-18
60007712,2006-05-10,2006-02-18
60007712,2006-05-17,2006-02-18
60007712,2006-05-24,2006-02-18
60007712,2006-06-24,2006-02-18
60007712,2006-07-04,2006-02-18
60007712,2006-07-09,2006-02-18
60007712,2006-07-18,2006-02-18
60007712,2006-07-29,2006-02-18
60007712,2006-08-22,2006-02-18
60007712,2006-08-30,2006-02-18
60007712,2006-09-29,2006-02-18
60007712,2006-10-05,2006-02-18
60007712,2006-10-20,2006-02-18
60007712,2006-11-01,2006-02-18
60007712,2006-12-02,2006-02-18
60007712,2006-12-15,2006-02-18
60007712,2007-01-24,2006-02-18
60007712,2007-01-31,2006-02-18
60007712,2007-02-08,2006-02-18
60007712,2007-02-15,2006-02-18
60007712,2007-03-06,2006-02-18
60007712,2007-03-16,2006-02-18
60007712,2007-04-06,2006-02-18
60007712,2007-07-20,2006-02-18
60007712,2007-10-11,2006-02-18
60007980,2006-03-24,2006-03-24
60009382,2006-02-28,2006-02-28
60009382,2006-03-10,2006-02-28
60009382,2006-03-18,2006-02-28
60009382,2006-03-28,2006-02-28
60009382,2006-03-31,2006-02-28
60009382,2006-04-07,2006-02-28
60009382,2006-04-13,2006-02-28
60009382,2006-05-03,2006-02-28
60009382,2006-05-24,2006-02-28
60009382,2006-06-08,2006-02-28
60009382,2006-06-20,2006-02-28
60009382,2006-06-21,2006-02-28
60009382,2006-06-24,2006-02-28
60009382,2006-06-30,2006-02-28
60009382,2006-07-08,2006-02-28
60009382,2006-07-18,2006-02-28
60009382,2006-07-26,2006-02-28
60009382,2006-08-04,2006-02-28
60009382,2006-08-12,2006-02-28
60009382,2006-08-18,2006-02-28
60009382,2006-08-26,2006-02-28
60009382,2006-09-01,2006-02-28
60009382,2006-09-07,2006-02-28
60009382,2006-09-12,2006-02-28
60009382,2006-09-20,2006-02-28
60009382,2006-09-26,2006-02-28
60009382,2006-10-10,2006-02-28
60009382,2006-10-20,2006-02-28
60009382,2006-10-31,2006-02-28
60009382,2006-11-07,2006-02-28
60009382,2006-11-21,2006-02-28
60009382,2006-11-29,2006-02-28
60009382,2006-12-07,2006-02-28
60009382,2006-12-15,2006-02-28
60009382,2006-12-23,2006-02-28
60009382,2007-01-09,2006-02-28
60009382,2007-01-19,2006-02-28
60009382,2007-02-03,2006-02-28
60009382,2007-02-11,2006-02-28
60009382,2007-02-22,2006-02-28
60009382,2007-03-01,2006-02-28
60009382,2007-03-13,2006-02-28
60009382,2007-03-20,2006-02-28
60009382,2007-03-28,2006-02-28
60009382,2007-04-05,2006-02-28
60009382,2007-04-11,2006-02-28
60009382,2007-04-13,2006-02-28
60009382,2007-04-19,2006-02-28
60009382,2007-04-25,2006-02-28
60009382,2007-04-28,2006-02-28
60009382,2007-05-04,2006-02-28
60009382,2007-05-12,2006-02-28
60009382,2007-05-23,2006-02-28
60009382,2007-06-01,2006-02-28
60009382,2007-06-08,2006-02-28
60009382,2007-06-19,2006-02-28
60009382,2007-06-30,2006-02-28
60009382,2007-07-17,2006-02-28
60009382,2007-07-28,2006-02-28
60009382,2007-08-07,2006-02-28
60009382,2007-08-21,2006-02-28
60009382,2007-09-04,2006-02-28
60009382,2007-09-21,2006-02-28
60009382,2007-10-03,2006-02-28
60009382,2007-10-13,2006-02-28
60009382,2007-10-26,2006-02-28
60009382,2007-11-03,2006-02-28
60009382,2007-11-11,2006-02-28
60009382,2007-11-21,2006-02-28
60009382,2007-12-06,2006-02-28
60010119,2006-03-28,2006-03-28
60010119,2006-05-25,2006-03-28
60010119,2006-08-06,2006-03-28
60010119,2006-09-21,2006-03-28
60010119,2006-11-01,2006-03-28
60010119,2006-11-25,2006-03-28
60010119,2007-03-06,2006-03-28
60010119,2007-08-18,2006-03-28
60010530,2006-01-20,2006-01-20
60010530,2006-02-08,2006-01-20
60010530,2006-02-22,2006-01-20
60010530,2006-03-10,2006-01-20
60010530,2006-03-22,2006-01-20
60010530,2006-03-29,2006-01-20
60010530,2006-04-07,2006-01-20
60010530,2006-04-14,2006-01-20
60010530,2006-04-21,2006-01-20
60010530,2006-05-03,2006-01-20
60010530,2006-05-17,2006-01-20
60010848,2006-02-13,2006-02-13
60012546,2006-02-14,2006-02-14
60012546,2006-06-24,2006-02-14
60014129,2006-02-25,2006-02-25
60014129,2006-03-25,2006-02-25
60014129,2006-06-01,2006-02-25
60014129,2006-12-05,2006-02-25
60014129,2006-12-28,2006-02-25
60014129,2007-01-24,2006-02-25
60014129,2007-02-11,2006-02-25
60014129,2007-03-02,2006-02-25
60014129,2007-03-31,2006-02-25
60014129,2007-05-11,2006-02-25
60014129,2007-11-30,2006-02-25
60014129,2007-12-18,2006-02-25
60014184,2006-03-15,2006-03-15
60014184,2007-03-21,2006-03-15
60014184,2007-06-21,2006-03-15
60014184,2007-07-25,2006-03-15
60014184,2007-10-03,2006-03-15
60014886,2006-02-17,2006-02-17
60014886,2006-03-07,2006-02-17
60014886,2006-03-24,2006-02-17
60014886,2006-04-19,2006-02-17
60014886,2006-04-28,2006-02-17
60014886,2006-05-09,2006-02-17
60014886,2006-05-27,2006-02-17
60014886,2006-06-13,2006-02-17
60014886,2006-06-27,2006-02-17
60014886,2006-08-29,2006-02-17
60014886,2006-09-16,2006-02-17
60014886,2006-10-03,2006-02-17
60014886,2006-11-04,2006-02-17
60014886,2006-12-07,2006-02-17
60014886,2007-01-16,2006-02-17
60014886,2007-02-14,2006-02-17
60014886,2007-04-12,2006-02-17
60014886,2007-05-08,2006-02-17
60014886,2007-06-08,2006-02-17
60014886,2007-08-27,2006-02-17
60015442,2006-02-26,2006-02-26
60015442,2006-04-20,2006-02-26
60015442,2006-06-15,2006-02-26
60015442,2006-07-29,2006-02-26
60015442,2006-09-20,2006-02-26
60015442,2006-10-12,2006-02-26
60015442,2006-12-20,2006-02-26
60015442,2007-02-09,2006-02-26
60015442,2007-04-13,2006-02-26
60015442,2007-05-25,2006-02-26
60015442,2007-06-01,2006-02-26
60015442,2007-07-04,2006-02-26
60015442,2007-08-29,2006-02-26
60015442,2007-10-10,2006-02-26
60015442,2007-10-11,2006-02-26
60015442,2007-11-20,2006-02-26
60015442,2007-12-19,2006-02-26
60015518,2006-03-30,2006-03-30
60015518,2006-04-06,2006-03-30
60015518,2006-04-13,2006-03-30
60015518,2006-04-20,2006-03-30
60015518,2006-05-04,2006-03-30
60015518,2006-05-12,2006-03-30
60015518,2006-05-18,2006-03-30
60015518,2006-05-25,2006-03-30
60015518,2006-06-01,2006-03-30
60015518,2006-06-09,2006-03-30
60015518,2006-06-16,2006-03-30
60015518,2006-06-23,2006-03-30
60015518,2006-06-30,2006-03-30
60015518,2006-07-07,2006-03-30
60015518,2006-07-13,2006-03-30
60015518,2006-07-23,2006-03-30
60015518,2006-08-03,2006-03-30
60015518,2006-08-10,2006-03-30
60015518,2006-08-17,2006-03-30
60015518,2006-08-24,2006-03-30
60015518,2006-09-07,2006-03-30
60015518,2006-09-14,2006-03-30
60015518,2006-09-21,2006-03-30
60015518,2006-09-28,2006-03-30
60015518,2006-10-05,2006-03-30
60015518,2006-10-12,2006-03-30
60015518,2006-10-19,2006-03-30
60015518,2006-10-26,2006-03-30
60015518,2006-11-03,2006-03-30
60015518,2006-11-09,2006-03-30
60015518,2006-11-16,2006-03-30
60015518,2006-11-23,2006-03-30
60015518,2006-11-30,2006-03-30
60015518,2006-12-07,2006-03-30
60015518,2006-12-14,2006-03-30
60015518,2006-12-21,2006-03-30
60015518,2006-12-28,2006-03-30
60015518,2007-01-04,2006-03-30
60015518,2007-01-11,2006-03-30
60015518,2007-01-18,2006-03-30
60015518,2007-02-10,2006-03-30
60015518,2007-02-15,2006-03-30
60015518,2007-02-22,2006-03-30
60015518,2007-03-01,2006-03-30
60015518,2007-03-08,2006-03-30
60015518,2007-03-15,2006-03-30
60015518,2007-03-22,2006-03-30
60015518,2007-03-29,2006-03-30
60015518,2007-04-05,2006-03-30
60015518,2007-04-12,2006-03-30
60015518,2007-04-19,2006-03-30
60015518,2007-04-26,2006-03-30
60015518,2007-05-04,2006-03-30
60015518,2007-05-10,2006-03-30
60015518,2007-05-17,2006-03-30
60015518,2007-05-24,2006-03-30
60015518,2007-05-31,2006-03-30
60015518,2007-06-14,2006-03-30
60015518,2007-06-21,2006-03-30
60015518,2007-06-28,2006-03-30
60015518,2007-07-19,2006-03-30
60015518,2007-08-02,2006-03-30
60015518,2007-08-14,2006-03-30
60015518,2007-08-30,2006-03-30
60015518,2007-09-13,2006-03-30
60015518,2007-09-20,2006-03-30
60015518,2007-09-27,2006-03-30
60015518,2007-10-04,2006-03-30
60015518,2007-10-11,2006-03-30
60015518,2007-10-18,2006-03-30
60015518,2007-10-25,2006-03-30
60015518,2007-11-01,2006-03-30
60015518,2007-11-08,2006-03-30
60015518,2007-11-15,2006-03-30
60015518,2007-11-22,2006-03-30
60015518,2007-11-29,2006-03-30
60015518,2007-12-06,2006-03-30
60015518,2007-12-13,2006-03-30
60015518,2007-12-20,2006-03-30
60016088,2006-02-14,2006-02-14
60016088,2006-03-26,2006-02-14
60016088,2006-04-25,2006-02-14
60016088,2006-05-27,2006-02-14
60016088,2006-06-24,2006-02-14
60016088,2006-08-09,2006-02-14
60016088,2006-09-10,2006-02-14
60016088,2006-10-17,2006-02-14
60016088,2006-11-14,2006-02-14
60016088,2006-12-15,2006-02-14
60016088,2007-01-17,2006-02-14
